trigger_source_event,Signal,Max of Physical_Value,Average of Physical_Value,Min of Physical_Value
TRIG_STS_EMERGENCY_BRK,ACC_TORQUE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_VEH_SET_SPD,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_VEH_SET_SPD_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_VEH_SPD_BLINK,0,0,0
TRIG_STS_EMERGENCY_BRK,ADAS_ANGLECTRL_TQ_WEIGHT_GAIN,0,0,0
TRIG_STS_EMERGENCY_BRK,ADAS_DES_STRWHL_ANGLE_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,ADAS_DRIVER_INPUTTQ_BOOST_ACT,0,0,0
TRIG_STS_EMERGENCY_BRK,ADAS_DRIVER_INPUTTQ_BOOST_GAIN,0,0,0
TRIG_STS_EMERGENCY_BRK,ADAS_MAX_ANGCTRL_OUTTQ_LIMIT,30,30,30
TRIG_STS_EMERGENCY_BRK,ADAS_STRWHL_ANGLE_CTRL_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,AEB_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_BRAKE_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_DBS_LEVEL,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_DBS_REQ_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_DEC_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_FAIL_MSG,3,2.590909091,0
TRIG_STS_EMERGENCY_BRK,AEB_FCTA_WARN,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_OBJ_CLASS,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_PLUS_DELTA_LIMIT,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_PREFILL_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_RELATIVE_VELOCITY,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_STATE,3,2.688888889,1
TRIG_STS_EMERGENCY_BRK,AEB_STOP_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_SYMBOL_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_TARGET_REALDST_X_VALUE,200,200,200
TRIG_STS_EMERGENCY_BRK,AEB_TARGET_REALDST_Y_VALUE,25.5,25.5,25.5
TRIG_STS_EMERGENCY_BRK,AEB_TIME_TO_COLLISON,5110,5110,5110
TRIG_STS_EMERGENCY_BRK,AEB_USM_STS,3,2.844444444,2
TRIG_STS_EMERGENCY_BRK,AEB_WARN_USM_STS,3,1.476190476,0
TRIG_STS_EMERGENCY_BRK,AEB_WARNING_MSG,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_WARNING_TARGET_DST,0,0,0
TRIG_STS_EMERGENCY_BRK,AEB_ZONE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,AES_AREA_DETERMINE,0,0,0
TRIG_STS_EMERGENCY_BRK,AES_SYS_STS,7,6.222222222,2
TRIG_STS_EMERGENCY_BRK,AES_TARGET_POS,163.8,163.8,163.8
TRIG_STS_EMERGENCY_BRK,AES_TARGET_TTC,3,3,3
TRIG_STS_EMERGENCY_BRK,AES_TARGET_VALIDITY,0,0,0
TRIG_STS_EMERGENCY_BRK,AES_TARGET_VELOCITY,0,0,0
TRIG_STS_EMERGENCY_BRK,AES_USM_STS,2,1.863636364,1
TRIG_STS_EMERGENCY_BRK,AES_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,ALERT_MESSAGE,39,21.65,0
TRIG_STS_EMERGENCY_BRK,AMBIENT_TEMP,37.4,34.52803738,32.8
TRIG_STS_EMERGENCY_BRK,APA_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,APA_TORQUE,-8000,-8000,-8000
TRIG_STS_EMERGENCY_BRK,APA_TORQUE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,ASIL_IGN_STS,2,1.2,1
TRIG_STS_EMERGENCY_BRK,AUTO_LIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,AUTO_RAIN,0,0,0
TRIG_STS_EMERGENCY_BRK,AVH_ACTIVE_STS,3,2.75,2
TRIG_STS_EMERGENCY_BRK,AVH_FUNCTION_STS,1,0.176470588,0
TRIG_STS_EMERGENCY_BRK,AVH_STS_CLUSTER,0,0,0
TRIG_STS_EMERGENCY_BRK,AVH_SWT_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,AWD_MALFUNCTION_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,B2Z_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,BATTERY_PACK_VOLTAGE,0,0,0
TRIG_STS_EMERGENCY_BRK,BCU_TqMinLimFrntActv,0,0,0
TRIG_STS_EMERGENCY_BRK,BCU_TqMinLimReActv,0,0,0
TRIG_STS_EMERGENCY_BRK,BDW_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,BMS_SERVICE_LIGHT_TT,0,0,0
TRIG_STS_EMERGENCY_BRK,BRAKE_FLUID_LEVEL_IEB,0,0,0
TRIG_STS_EMERGENCY_BRK,BRAKE_PED_TRAVEL_POSITION,0,0,0
TRIG_STS_EMERGENCY_BRK,BRAKE_PEDAL_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,BRK_FL_TEMP,0,0,0
TRIG_STS_EMERGENCY_BRK,BRK_FR_TEMP,0,0,0
TRIG_STS_EMERGENCY_BRK,BRK_PREFER_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,BRK_RL_TEMP,0,0,0
TRIG_STS_EMERGENCY_BRK,BRK_RR_TEMP,0,0,0
TRIG_STS_EMERGENCY_BRK,BRK_SWITCH,0,0,0
TRIG_STS_EMERGENCY_BRK,BSD_STR_VIB_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,BSD_SYS_STATE,3,2.169230769,1
TRIG_STS_EMERGENCY_BRK,BSD_TTC_RISK_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,BSD_USM_STS,2,1.904761905,1
TRIG_STS_EMERGENCY_BRK,BSD_WARNING_LEFT,0,0,0
TRIG_STS_EMERGENCY_BRK,BSD_WARNING_RIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,BSD_ZONE_RISK_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,BSZ_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,CABIN_HVAC_REQ_MBFM,0,0,0
TRIG_STS_EMERGENCY_BRK,CAR_START_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,CCM_CUSTOM_DRV_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,CDP_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,CHARGE_FLAP_STS,1,0.375,0
TRIG_STS_EMERGENCY_BRK,CHARGE_PLUG_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,CHARGER_LOCK_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,CLOCK_DATE,0,0,0
TRIG_STS_EMERGENCY_BRK,CLOCK_FORMAT,0,0,0
TRIG_STS_EMERGENCY_BRK,CLOCK_HOUR,0,0,0
TRIG_STS_EMERGENCY_BRK,CLOCK_MIN,0,0,0
TRIG_STS_EMERGENCY_BRK,CLOCK_MONTH,0,0,0
TRIG_STS_EMERGENCY_BRK,CLOCK_YEAR,2020,2020,2020
TRIG_STS_EMERGENCY_BRK,CONV_CRUISE_ACTIVE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,CRUISE_INHIBITION_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,CTRL_BRAKE_LIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,CVZ_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,DBS_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_ACTIVATION_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DEADBAND_COUNTER,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DEADBAND_DETECTED,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DEADBAND_INDEX,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DEADBAND_STABLITY,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DIAG_ENABLE,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DROWSINESS_INDEX,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_DRV_CHANGE_DETECT,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_FATIGUE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_INDEX_VALID,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_SAS_VELOCITY,-100,-100,-100
TRIG_STS_EMERGENCY_BRK,DDD_SITUATIONAL_INDEX,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_STATE_ID,0,0,0
TRIG_STS_EMERGENCY_BRK,DDD_SW_VERSION,0,0,0
TRIG_STS_EMERGENCY_BRK,DLO_LANE_OFFSET,3,2.590909091,0
TRIG_STS_EMERGENCY_BRK,DOA_LEFT_WARN_IND,0,0,0
TRIG_STS_EMERGENCY_BRK,DOA_LEFT_WARN_TRGT,0,0,0
TRIG_STS_EMERGENCY_BRK,DOA_RIGHT_WARN_IND,0,0,0
TRIG_STS_EMERGENCY_BRK,DOA_RIGHT_WARN_TRGT,0,0,0
TRIG_STS_EMERGENCY_BRK,DOA_SYS_STS,4,3.584615385,3
TRIG_STS_EMERGENCY_BRK,DOA_TTC_RISK_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,DOA_USM_STS,2,1.904761905,1
TRIG_STS_EMERGENCY_BRK,DOA_ZONE_RISK_FLAG,1,0.692307692,0
TRIG_STS_EMERGENCY_BRK,DOMS_DR_POSE,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_DRIVER_ALERT_STS,15,3.103448276,0
TRIG_STS_EMERGENCY_BRK,DOMS_EYEGAZE_LOCATION,255,83.48979592,0
TRIG_STS_EMERGENCY_BRK,DOMS_EYEGAZE_ORIGIN,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_EYEGAZE_X,-60,-60,-60
TRIG_STS_EMERGENCY_BRK,DOMS_EYEGAZE_Y,-60,-60,-60
TRIG_STS_EMERGENCY_BRK,DOMS_EYEGAZE_Z,-60,-60,-60
TRIG_STS_EMERGENCY_BRK,DOMS_FAULT_ID,5,3.490566038,0
TRIG_STS_EMERGENCY_BRK,DOMS_HANDGESTURE,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_HEAD_PITCH,-100,-100,-100
TRIG_STS_EMERGENCY_BRK,DOMS_HEAD_ROLL,-100,-100,-100
TRIG_STS_EMERGENCY_BRK,DOMS_HEAD_X,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_HEAD_Y,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_HEAD_YAW,-100,-100,-100
TRIG_STS_EMERGENCY_BRK,DOMS_HEAD_Z,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_HEADGESTURE,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_HOW_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_LEFTEYE_X,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_LEFTEYE_Y,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_LEFTEYE_Z,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_OBJECTS,32,10.66666667,0
TRIG_STS_EMERGENCY_BRK,DOMS_PET_STS,1,0.78,0
TRIG_STS_EMERGENCY_BRK,DOMS_RIGHTEYE_X,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_RIGHTEYE_Y,0,0,0
TRIG_STS_EMERGENCY_BRK,DOMS_RIGHTEYE_Z,0,0,0
TRIG_STS_EMERGENCY_BRK,DOOR_LOCK_WRN,0,0,0
TRIG_STS_EMERGENCY_BRK,DRIVE_ENABLE_REQUEST,0,0,0
TRIG_STS_EMERGENCY_BRK,DRIVE_ENABLE_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DRIVER_BRAKING_OVERRIDE,1,0.555555556,0
TRIG_STS_EMERGENCY_BRK,DROWSINESS_WARN,0,0,0
TRIG_STS_EMERGENCY_BRK,DST_ACT,0,0,0
TRIG_STS_EMERGENCY_BRK,DST_DEF,1,0.895833333,0
TRIG_STS_EMERGENCY_BRK,DSTSR_SIGN_HEIGHT,5.48,5.48,5.48
TRIG_STS_EMERGENCY_BRK,DSTSR_SIGN_LAT_DISTANCE,17.92,17.92,17.92
TRIG_STS_EMERGENCY_BRK,DSTSR_SIGN_LONG_DISTANCE,225.86,225.86,225.86
TRIG_STS_EMERGENCY_BRK,DSTSR_SIGN_PANEL_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DSTSR_SIGN_PANEL_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DSTSR_SIGN_SHAPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DTC_ACTV,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_ACC_TIMEGAP_DISTANCE_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_ACC_TIMEGAP_DISTANCE_INDCTR,255,255,255
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_1_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_2_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_3_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_4_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_5_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_6_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_7_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_HEADING,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_HEIGHT,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_LATERAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_LENGTH,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_LONGITUDINAL_DISTANCE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_OBJECT_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_OBJECT_TYPE,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_ORIENTATION_DIRECTION,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_STATUS,0,0,0
TRIG_STS_EMERGENCY_BRK,DV_OBJ_8_WIDTH,0,0,0
TRIG_STS_EMERGENCY_BRK,EBD_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,EBP_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_AES_FAIL_INFO,3,2.651162791,0
TRIG_STS_EMERGENCY_BRK,ELK_AVOID_AREA_FRONT,1,1,1
TRIG_STS_EMERGENCY_BRK,ELK_AVOID_AREA_LEFT,1,1,1
TRIG_STS_EMERGENCY_BRK,ELK_AVOID_AREA_REAR,1,1,1
TRIG_STS_EMERGENCY_BRK,ELK_AVOID_AREA_RIGHT,1,1,1
TRIG_STS_EMERGENCY_BRK,ELK_COL_RISK,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_DRV_ACC_INTENTION,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_LDD_ONCOMING,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_LDD_OVERTAKING,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_ONCOMING_SYS_STS,7,6.130434783,2
TRIG_STS_EMERGENCY_BRK,ELK_ONCOMING_TARGET_TTC,3,3,3
TRIG_STS_EMERGENCY_BRK,ELK_ONCOMING_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_OVERTAKING_SYS_STS,7,6.130434783,2
TRIG_STS_EMERGENCY_BRK,ELK_OVERTAKING_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_SIDE_SYS_STS,7,6.130434783,2
TRIG_STS_EMERGENCY_BRK,ELK_SIDE_WARNING,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_STR_OVERRIDE,0,0,0
TRIG_STS_EMERGENCY_BRK,ELK_USM_STS,2,1.863636364,1
TRIG_STS_EMERGENCY_BRK,EMERGENCY_CRANK_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,EMRGNCY_CRANK_WRN,1,0.526315789,0
TRIG_STS_EMERGENCY_BRK,EPB_ACTL_FRC_VAL,1,1,1
TRIG_STS_EMERGENCY_BRK,EPB_ALERT_IEB,0,0,0
TRIG_STS_EMERGENCY_BRK,EPB_BRAKE_PEDAL_STS,2,2,2
TRIG_STS_EMERGENCY_BRK,EPB_BRAKE_PEDAL_STS_SQ,1,1,1
TRIG_STS_EMERGENCY_BRK,EPB_RL_CALIPER_CURRENT,0,0,0
TRIG_STS_EMERGENCY_BRK,EPB_RR_CALIPER_CURRENT,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_ADAS_FUNC_FAULT,1,0.882352941,0
TRIG_STS_EMERGENCY_BRK,EPS_ANGLE_CTRL_OUT_TORQUE,0,-5.555555556,-10
TRIG_STS_EMERGENCY_BRK,EPS_ANGLE_CTRL_STATUS,2,0.235294118,0
TRIG_STS_EMERGENCY_BRK,EPS_APA_CTRL_AVAILABLE,1,0.903225806,0
TRIG_STS_EMERGENCY_BRK,EPS_ASSIST_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_ASSIST_TORQUE,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_ASSIST_VEHICLE_SPEED,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_CUSTOM_DRV_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_DC_CURRENT_DRAWN,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_DRIVER_INPUT_BOOST_TORQUE,0,-1.666666667,-3
TRIG_STS_EMERGENCY_BRK,EPS_DRIVER_INPUT_TRQ_BOOST_ACT,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_DRV_ADV_CUS_MODE,2,0.888888889,0
TRIG_STS_EMERGENCY_BRK,EPS_DRV_ADV_CUSTOM_MODE,1,0.444444444,0
TRIG_STS_EMERGENCY_BRK,EPS_DRV_ADV_MODE_STS,1,0.444444444,0
TRIG_STS_EMERGENCY_BRK,EPS_DST_CNTRL_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_ENERGY_CONSUMPTION,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_EST_STR_WHL_ANGLE,3276.7,190.0089888,-3.6
TRIG_STS_EMERGENCY_BRK,EPS_FLASH_FAIL_INFO,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_I_DETECT,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_MCU_TEMP,42,31.88135593,-40
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_ASSIST_FORCE,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_CURRENT_ID,-0.001,-4.0005,-8
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_CURRENT_ID_SEN,-0.124,-0.348389571,-8
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_CURRENT_IQ,0,-83.33333333,-200
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_CURRENT_IQ_SEN,0,-77.30769231,-200
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_RACK_TRQ,0,-39.38461538,-204.8
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_RPM,11,5.198275862,0
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_VOLTAGE_VD,-0.001,-1.739913043,-8
TRIG_STS_EMERGENCY_BRK,EPS_MOTOR_VOLTAGE_VQ,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_OHP_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_PULL_DRIFT_COMPENSATION_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_RACK_DISP,-90,-90,-90
TRIG_STS_EMERGENCY_BRK,EPS_SAS_OFFSET_VALUE,13768,12889.19149,0
TRIG_STS_EMERGENCY_BRK,EPS_SAS_OFFSET_WRITE_CNT,5,4.651162791,0
TRIG_STS_EMERGENCY_BRK,EPS_SES_LOCK_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_SHIMMY_COMPENSATION_FLAG,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_STR_WHL_TORQUE,0.37,-0.552488889,-20.48
TRIG_STS_EMERGENCY_BRK,EPS_STS_FAILURE,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_STS_HAPTIC,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS_TRQ_OFFSET_VALUE,0.11,0.050967742,-0.5
TRIG_STS_EMERGENCY_BRK,EPS_TRQ_OFFSET_WRITE_CNT,1,0.625,0
TRIG_STS_EMERGENCY_BRK,EPS1_CRC,65502,32002.89403,0
TRIG_STS_EMERGENCY_BRK,EPS1_MSG_COUNT,255,120.5885641,0
TRIG_STS_EMERGENCY_BRK,EPS1_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_STS_EMERGENCY_BRK,EPS1_TRUNCATED_MAC,0,0,0
TRIG_STS_EMERGENCY_BRK,ESA_SYS_STS,7,5.8,2
TRIG_STS_EMERGENCY_BRK,ESC_ACC_REF_ACCELERATION,0.14,0.043859649,0
TRIG_STS_EMERGENCY_BRK,ESC_ACTIVE_IEB,3,2.6875,0
TRIG_STS_EMERGENCY_BRK,ESC_APA_AVAILABLE,1,0.104166667,0
